galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),y
990025,Antlia Dwarf,0.8280275922854486,71.25642224089967,21431.826516029,0.8562757458576251,14.182337303477276,11.856184625887153,0.7545931819527933,0.7483144165005797,159.34308711095912,101.89223767016857,99.93678400954852,32.54911329599606,1142.3769825982765,84.51147509881183,190.61395210732545,106.25812224558192,16.96396315967666,397.5139806934012,100.91070171001724,67.75966147123714,72.18755934433071,60.945394050143086,99.32034490144899,89.2814383671289,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,67.69377215925786,65.80930733503179,68.31562607062449,68.78528052271803,68.95202616866236,33.96216019725165,50.157580590254376,2.2562979503584812,29.63148693982602,296.0867752134774,386.7092674349432,20.9180065600585,17.500635675018167,20195.665586990057,9282.601852033784,18.342364097232526,421.90038671804064,31.96779822237145,0.059471811445361074
990025,IC 1613 (UGC 668),0.655813471253737,58.704321006778066,23271.83553570251,0.6123683706962613,8.10778035872018,3.838013189385405,0.5317659146661429,0.28588002369592125,177.32928088588932,101.89223767016857,99.93678400954852,29.706128645508706,695.2170469288402,49.40585874153752,268.15269026449846,186.09174196466256,16.553783898623262,430.73702778492896,72.11151597259423,56.839904183639405,61.33187396568247,37.7349710456577,104.94171656759056,242.9547471034578,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,73.48247492652885,79.62928705739677,68.31562607062449,75.73900173812426,68.95202616866236,47.78108585629579,50.157580590254376,2.2562979503584812,29.63148693982602,350.9594171304862,405.56491921980034,83.17732495220366,69.29170495939798,16093.875504538535,6738.180423758287,19.476539159897822,1439.1168812957144,123.38216633470724,0.04890195161303802
990025,Leo P,1.0689569049699197,90.85409209765841,48579.59018793094,1.0825346685694248,17.459732071610297,13.422714378747473,1.0537655125126668,0.9648125848766838,75.26947584198379,101.89223767016857,99.93678400954852,31.797522751710854,565.471169270954,93.85244386858524,60.23524357238274,34.26380005848739,21.38014657601984,238.6598465971995,67.63771213327955,83.83927807380665,87.60033689638556,80.18577319563721,54.37952850450824,47.39141877665785,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,62.97560310178354,61.909342078745105,68.31562607062449,79.55571637505612,68.95202616866236,38.19061820738668,50.157580590254376,2.2562979503584812,29.63148693982602,188.49957154661823,151.65120088296106,8.635400002694888,13.340571086652984,50706.51886939391,2536.488513415297,16.652331836327516,409.94208354628813,9.184728562572602,0.17806625579404411
990025,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",0.9515492215903184,85.03009355974248,39647.220196691815,1.000000655036743,16.000716200193448,14.202925773021455,0.8677674732015902,0.774059286232997,95.37779779464987,101.89223767016857,99.93678400954852,33.84918771725163,933.7921671169237,80.52862516580922,59.16555329479539,39.55320293858029,25.392601190065683,470.14506876261396,11.9580701424332,80.90303832143928,87.62527174367231,57.61911465067463,49.59894802012187,57.77316903931872,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,69.1178444189903,56.86978324197307,68.31562607062449,82.9943902166331,68.95202616866236,24.356811407937197,50.157580590254376,2.2562979503584812,29.63148693982602,161.98294717909002,248.36114938240144,35.076926057453946,25.38019553326642,40446.36550815432,7842.939039108291,2.673459042002495,369.00549030939834,32.56412916978168,0.15490988747588494
990025,Draco II,0.5618938947203053,58.912251902399035,18747.42869877144,0.6046807355618482,3.977402351525901,4.805283617819209,0.4929655684444452,0.3961932258368213,135.12917821675524,101.89223767016857,99.93678400954852,31.857342079934206,642.5778000082997,45.05476082198391,217.99354137371586,173.33142805881943,10.397409187596741,521.5534262616591,71.00754315277483,56.96758760504217,59.7341423316507,102.55908327489138,119.17414254694398,195.89151596082147,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,73.40959734379402,63.87667402683078,68.31562607062449,90.53557984730148,68.95202616866236,37.05410375650175,50.157580590254376,2.2562979503584812,29.63148693982602,435.9199432813009,482.49735886539474,96.53314884225989,58.41675075686632,33338.26147395786,7749.980713106067,18.342364097232526,1791.1481113447458,38.541343795216285,0.05022043090917161
990025,Sagittarius II,0.9001572249793776,87.7364784362648,29302.252053277796,0.9000949847007619,15.75078022435275,12.096677627665956,0.8966609740352431,0.8133443095835191,81.69835230254319,101.89223767016857,99.93678400954852,34.60894039745905,570.1108422928774,95.96565275323488,63.12589509022935,43.27186057737436,28.03008460288374,340.01866926081374,43.22044868639814,78.56358544470669,82.97136592319873,82.6859147844324,60.94984911026877,136.30203144275146,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,76.83055934439291,73.5839444789363,68.31562607062449,69.730402550894,68.95202616866236,49.90682160769164,50.157580590254376,2.2562979503584812,29.63148693982602,189.22829791729427,297.3579787871598,18.372245013102702,14.547254558232146,33380.20111939293,11804.586437606984,11.881221488401456,306.76859755992734,26.058594787562146,0.0910722712178067
990025,Carina III,0.9894555226853896,75.80005891909441,24891.436792163306,0.7525519351452977,13.41737598777934,14.64198798803154,0.7519113253205532,0.8023759182720382,98.69625444133032,101.89223767016857,99.93678400954852,55.98067203351571,742.746047045327,96.10568832362898,98.10808017578712,63.4717211776536,19.61708535667786,608.9566989322295,54.41549006271006,74.90721185048191,81.62324607228807,72.30032952603509,60.02835935924818,80.81266334783581,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,70.86475462673164,60.65013799816949,68.31562607062449,75.32911620482624,68.95202616866236,19.7882022467118,50.157580590254376,2.2562979503584812,29.63148693982602,220.51271480148387,295.12047209285856,31.329010998564332,18.803609865956844,21339.88429615511,6949.630110811268,18.342364097232526,326.0885936823188,31.11432483169314,0.0829637297619793
990025,UGCA 133 (DDO 44),0.5622125544782322,59.069890383041106,17551.45551448782,0.6384090127649941,8.11596324985103,7.4099033726555135,0.5528800773845491,0.4885707527476349,171.3432735055386,101.89223767016857,99.93678400954852,34.56358761006035,175.98367308607385,49.60275943072733,234.25664720805358,131.0103033224449,17.071427605776552,599.3097305489166,32.15997639124577,63.23950674195935,59.5877734650208,62.72893151987768,115.25955272278645,186.59041610414602,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,100.41115609821249,97.03985614328032,68.31562607062449,93.7598771431258,68.95202616866236,83.93857840874462,50.157580590254376,2.2562979503584812,29.63148693982602,448.48395203236936,583.9482071599399,38.56883064027879,14.576116656051116,27289.4525144773,9052.806529413947,16.917631846972395,1220.450808422701,146.13069685118177,0.051880758185808507
990025,Lacerta I (Andromeda XXXI),0.8312182103279141,75.58388441632431,27631.426302158776,0.9153782608400696,15.823599916748938,12.322885980069824,0.8725065161493266,0.7935643497271176,123.52985843863172,101.89223767016857,99.93678400954852,31.857342079934206,677.8578908828252,88.76050582787381,112.7153843187148,79.9846480385365,20.95501833254341,548.5863672767322,53.363388068949746,71.06561095980739,83.51079358516344,75.75893080249256,67.99170692296568,114.40523653539078,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,82.24919986882223,73.8993605040544,68.31562607062449,81.84738032059305,68.95202616866236,33.759546883782136,50.157580590254376,2.2562979503584812,29.63148693982602,204.94507267801288,463.246479973125,31.329010998564332,18.803609865956844,35518.882715649794,6549.317598254375,18.342364097232526,402.32254831496283,17.545581132864456,0.07202887096108546
990025,Boötes IV,0.8338079802978067,70.50614332152205,17635.84207750381,0.8277916664888804,11.887409230798555,8.836914569160934,0.6159882496016341,0.4615648187488847,132.1795917337135,101.89223767016857,99.93678400954852,41.364349485100405,672.3400488918717,58.89625149952249,136.9619260684497,95.33116582640824,19.506059726236387,491.9146892100473,75.7902638689892,71.03905579762478,72.23917188113828,87.57904017215073,91.11526063610953,135.29810558912544,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,53.44938826245475,32.62397998890443,68.31562607062449,80.89901202765544,68.95202616866236,21.274335899517773,50.157580590254376,2.2562979503584812,29.63148693982602,218.8617330706754,368.8192433934885,32.10780603040469,17.023979809471633,23362.2511086401,7881.639457469137,15.919002824691892,474.9951383460401,45.559389897151796,0.0586574622280609
990025,Maffei 2,0.8356791556095843,73.6123124769907,22768.55601535836,0.5987858721494844,10.732419152852962,10.283958862190415,0.8042464582972013,0.7458998731424639,135.12917821675524,101.89223767016857,99.93678400954852,29.128074408525237,821.5525422332512,25.581702163246693,108.45884115781405,60.73796319181963,14.410354938266838,193.78359426593846,66.67462939954957,76.10563185577381,76.0972711826973,111.3280733915986,106.09397341648231,132.62200176866597,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,77.24481676233269,80.25707143973219,68.31562607062449,86.89190848311918,68.95202616866236,115.31458855515112,50.157580590254376,2.2562979503584812,29.63148693982602,356.63714416998084,447.69236456658496,34.62414124242166,16.787164198987277,20066.482271327368,8904.633013675879,17.753876321384393,744.3688258407942,76.14957100826733,0.052894752124435285
990025,KUG 1210+301B (KK98 127),0.6496890285789787,62.80453347164527,16163.475362699053,0.4697070785538806,11.494219254477356,4.416382433932355,0.5555413987606415,0.4335263265404103,148.16001280308794,101.89223767016857,99.93678400954852,29.216571229695678,611.2466741663247,30.550630359061586,199.3040070579493,136.72379736856442,17.361630973478317,510.2041003945632,49.313083255910975,66.4768488283112,65.89474032948262,81.46667133227524,117.07832317897595,166.30209333818675,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,96.87754849909908,86.63699678065092,68.31562607062449,101.38717327587617,68.95202616866236,54.35970893225847,50.157580590254376,2.2562979503584812,29.63148693982602,460.14648164724207,485.8876650107121,64.41903229291152,39.802455771022174,16558.07280042292,4233.832511712143,3.394834531541524,1146.854575562772,111.8974787611437,0.05266047706833177
990025,Andromeda V,1.1169763230430771,90.75666916844635,51716.5159427675,0.98758968920575,16.308876049342782,11.617124402654548,1.074248251152338,0.8600818411039842,46.006542630104676,101.89223767016857,99.93678400954852,43.388585147200345,571.2515039932732,87.49579408942837,47.52850857987317,24.33517183389197,27.28764563267559,454.95414534146965,54.82626716439104,82.82309363294738,94.93379750616377,89.8443016546154,52.73904599632107,48.80264426212752,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,73.83839042288866,61.06584872930712,68.31562607062449,83.11447529197486,68.95202616866236,86.92394534654608,50.157580590254376,2.2562979503584812,29.63148693982602,206.31905781740062,219.406394692556,38.00885113232659,9.043753698942254,51600.65728012463,5589.850787539822,19.148072504558314,319.57004569378716,41.67456990518246,0.21020164874453506
990025,Sagittarius Dwarf Sphr SagDEG,0.8975299093823419,75.86108427273511,48235.6360727037,0.8585815642173942,14.809514446216712,11.347938706404062,0.8418686681785753,0.839872649283272,82.98948998876246,101.89223767016857,99.93678400954852,23.687157863760994,721.3583358215068,107.02258515913498,66.19835093379982,58.003485783573815,19.6809324460997,528.1671793510817,80.09697182770016,80.26603518091723,83.32099390538028,84.4546243906576,74.99424462338933,111.55142777215073,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,71.97936165501584,58.736327318459345,68.31562607062449,88.94487026757818,68.95202616866236,39.14368092577845,50.157580590254376,2.2562979503584812,29.63148693982602,254.43114794704726,339.8383512701173,16.150170610982705,14.065024735010052,27772.801784241048,486.9869610195749,13.434899180850346,374.1102556108986,21.444621544505594,0.07496698593213746
990025,UGCA 276 (DDO 113),0.9525914621489018,80.54691837822206,17912.179861481873,0.680580242220487,13.571351512829866,10.283958862190415,0.8042464582972013,0.7458998731424639,135.12917821675524,101.89223767016857,99.93678400954852,31.857342079934206,597.1044255347025,69.03546943696553,54.70579878538517,53.7296082656024,21.21056854661475,159.22289282428602,68.30897467556528,74.40373696357052,81.98501547086755,100.00439731350666,91.07118709568705,137.35399929237565,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,70.14618925359814,56.75355504471234,68.31562607062449,94.44148741614114,68.95202616866236,96.42290671383385,50.157580590254376,2.2562979503584812,29.63148693982602,222.10058983873841,289.6562435879472,6.74958493916509,14.27439664404634,15199.049689199175,6790.607838349879,16.264862533731254,395.699612559095,33.79314581866271,0.05045961743956817
990025,Ursa Minor Dwarf,0.9515622975969564,83.3641208618777,103232.54663821863,1.1933294830787031,15.929935288593875,10.918018797013008,0.9339722414249976,0.8326381826453411,78.90793417684736,101.89223767016857,99.93678400954852,28.094004827366,1217.9704114478704,82.78869694910989,60.90015127566269,37.30174016231736,11.047436573043553,443.16783914845985,54.50849724763064,75.56323474881019,87.71914177358845,42.91727132845035,84.1204084730349,105.70202376658982,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,78.2742770430782,63.63705051818654,68.31562607062449,90.0304880331641,68.95202616866236,95.13538554858171,50.157580590254376,2.2562979503584812,29.63148693982602,248.60113320780727,182.7097317334801,15.45864607620232,9.564300619067126,98805.79987481244,6902.256157178304,18.342364097232526,376.62917499653724,30.91522699586284,0.05806376696303873
990025,UGC 9128 (DDO 187),0.8973941052117512,78.6318225876048,20274.624272819085,0.9264016688140992,13.333259883200734,10.38176486852648,0.8799006192770306,0.6908150569957999,145.33162907575982,101.89223767016857,99.93678400954852,25.12483156606617,1490.9772452424127,72.12880314012972,102.5118651510663,60.264554914829255,16.910339234522645,466.8707229194017,62.04144281329546,79.74567336050146,82.83795007228306,85.62394268790251,96.78852142433053,144.95500865715022,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,72.37261671615738,57.32523649256518,68.31562607062449,91.71768863169494,68.95202616866236,98.65462481027905,50.157580590254376,2.2562979503584812,29.63148693982602,145.20447901621947,230.3170137101692,42.02252090356613,13.311381568376506,26160.537979740762,6062.7052893095,15.03950251210948,444.69257454588126,84.5996000607887,0.06271945879014817
990025,Andromeda XX,0.9044435840817506,80.65091465838502,23010.716923055297,0.7791836092857196,13.809014962289247,7.80383019645542,0.6781565818796205,0.5562440525435984,148.06109843916695,101.89223767016857,99.93678400954852,28.503697510167928,684.908162001536,70.43549790419864,93.54246729041485,69.76059789710115,15.572990723708944,497.9612797079943,56.672986978323145,71.5164716919722,73.69560521871924,63.63899111004238,123.66002725205313,186.48239382402957,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,73.54884296713414,57.62662412538994,68.31562607062449,94.26111590508886,68.95202616866236,90.17435698713119,50.157580590254376,2.2562979503584812,29.63148693982602,279.72696025122184,383.775777132922,20.481531991745726,15.752595901100287,18685.797117031754,11274.208756367185,15.463171089756866,435.0148633851812,91.37045564995205,0.05553664397530178
990025,Segue 2,0.9047497213099288,78.9926770798588,40497.96314527541,1.0704930894246265,16.811324365137036,10.283958862190415,0.8042464582972013,0.7458998731424639,135.12917821675524,101.89223767016857,99.93678400954852,39.72761619295451,1051.0352635230638,99.26596984039543,52.143474965338704,45.94071375913188,16.486600747008232,377.34700247112,39.04595429997597,75.45503808846418,88.60105475100832,100.90038687240977,64.46273256653785,117.29563933779757,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,81.62444197980169,75.25766417607916,68.31562607062449,88.48044893180611,68.95202616866236,84.14520717729894,50.157580590254376,2.2562979503584812,29.63148693982602,212.8727010511924,362.9087090533988,18.98504439998084,14.34906558900693,41963.522391245904,10753.166929873423,4.342063648439528,483.25179813305397,48.87003148454684,0.08912155822824275
990025,Fornax Dwarf (E356-G04),1.0061506663229431,89.61816310253224,38471.51125890108,1.120227581115977,14.13430435241083,12.947765312671873,0.8538488610218381,0.7467474307538239,77.70741916815419,101.89223767016857,99.93678400954852,33.5830515076275,631.0704911107629,83.90241479844406,52.62509635489776,39.70486580878981,21.799971015966342,647.5189335304402,78.1815037149118,82.84932448140034,86.97499919586733,90.80180012824137,61.381231482952394,95.9032763745937,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,69.04707132239457,54.47713567534903,68.31562607062449,81.37235700806531,68.95202616866236,32.58850606978088,50.157580590254376,2.2562979503584812,29.63148693982602,197.83940090176688,186.37312507324933,33.511110479586556,7.354749417691058,38462.69455163714,8203.42717038129,15.816252397696994,296.5015300741146,47.79969088693888,0.15318738075040073
990025,Columba I,0.9130939005175208,79.29555521790218,25539.025313817245,0.8824296342102349,15.922340959590732,7.408514076911278,0.7380551084921237,0.6428067544270278,90.72534559584669,101.89223767016857,99.93678400954852,33.751125708553424,1011.3869755199736,77.7968929265413,98.32743685672196,99.8319876104252,15.398516445048811,241.03917633392945,28.986422610803647,77.88719397271977,87.34850984712175,99.34278738884564,99.91287247086292,124.27936470543415,2.7737126377885213,68.64386983026913,14.614163230532409,54.02858696425699,73.00664470390713,62.38880756848953,68.31562607062449,89.96723594301302,68.95202616866236,74.9439339499218,50.157580590254376,2.2562979503584812,29.63148693982602,234.16430571138213,338.20879745455886,56.63924757606047,18.49042743644011,25371.68846086025,6311.722497756868,14.578944860711234,485.9072403113858,44.86377279997608,0.06614886639625428
