galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),y
0.0,0.588937172176919,0.561082458289473,0.14258460015396404,0.5274177917854631,0.4483739889640862,0.5795866135971148,0.5014017868393201,0.5171937753640015,0.3886597532521495,0.5355268312065348,0.6178024361817143,0.4305784861504219,0.15978066712474273,0.5839679898253394,0.4892948938565567,0.4775772892627979,0.2655037430213739,0.08675888650710839,0.18505398281142038,0.5072776016718141,0.5144979113400397,0.08049874859258288,0.6983399817483216,0.272039313270901,0.03138467058915367,0.5036339786581432,0.3340086621370491,0.47086147596063027,0.39316419710720996,0.5010715884527932,0.5066461511406708,0.3605552553769087,0.3849920703493907,0.21069251738147324,0.5100312300602119,0.08302922023671909,0.3025041502518976,0.3299073855108326,0.3999978599390165,0.19487257563132274,0.25520384933335316,0.12448485837146304,0.09014662401744244,0.052919820402656526,0.12804519461623629,0.22432434724059866,0.059471811445361074
0.0,0.4199372387665458,0.37080105709851197,0.15475400500222755,0.29944198130361654,0.1860452896932009,0.11149472538549363,0.26907957305318564,0.08891529195083048,0.43544493261800166,0.14062250734451143,0.1745691807821014,0.38985940292645344,0.10493971605867172,0.2622750372249918,0.6990312083811288,0.8854929061957523,0.25695748093768,0.09265566228700789,0.14227137880252425,0.3136141860653836,0.3357670803974807,0.050857845119917026,0.7431028527204213,0.8299103091990824,0.03924414163593017,0.9147022109532918,0.13442558853715894,0.8039854325299969,0.49018888756937784,0.6358006034959327,0.23999886423279793,0.4769480099823791,0.6165396305568953,0.3192179593118297,0.535804801188774,0.0599625231687342,0.1564733041178407,0.40835716201994626,0.4242070328331263,0.8478706637003459,0.9574956979043651,0.09310467229148277,0.0676941045668206,0.06726899197261726,0.44982581147111583,0.8454359387364879,0.04890195161303802
0.0,0.8253698035799206,0.8581699347898072,0.3221337889437974,0.7388979130808802,0.5899077196279477,0.6710388699828919,0.8133222218272648,0.7177011525326686,0.1699698496308257,0.8549995044158035,0.856148136753518,0.4198137154303792,0.0890273170263026,0.6695646588344959,0.13663052930160427,0.10971712641464466,0.357516832100538,0.05856378423684527,0.13562532360443705,0.7924518405198044,0.7682578945125261,0.10506970194913628,0.3404771530238385,0.11996848756567857,0.08092243606450625,0.23415849541411962,0.34168246750785053,0.24770309846963703,0.31408276716441175,0.4630513823282032,0.7178703353324447,0.5408329309296398,0.4124018927057525,0.2439002562141606,0.485529900006182,0.13139892938816444,0.3606332995513381,0.17609317522238288,0.09820180227729504,0.0660481874819918,0.19879297598575582,0.35790398373259763,0.03061747555633658,0.05959068524905958,0.12426237140047455,0.06952561102694418,0.17806625579404411
0.0,0.7101534057947174,0.769882039268679,0.26305710751690053,0.6617548639418998,0.5269003695866084,0.716586739299748,0.6193985751442873,0.5410371008956449,0.2222750488894407,0.8430428521912549,0.8889803106656182,0.4491990012303691,0.13419923921391438,0.5474708452752417,0.13373709949044113,0.13674371053587492,0.4411180571905088,0.09965021582480668,0.05291048241515833,0.740377219765304,0.7686684283313999,0.07625091878854579,0.3024094855391859,0.1576567328838397,0.07034432128977569,0.2857114057450045,0.3176473272594694,0.338735967080432,0.4170331321262106,0.41392144060828473,0.5655964204875021,0.5983901306235502,0.46291982191391307,0.1352579468529514,0.5086592509626169,0.11487029509570741,0.369664697300682,0.13818314970265477,0.22236976478091203,0.34337640766313815,0.3620514339698049,0.2794100785807269,0.07744273112048061,0.02158565917727183,0.11131271683439059,0.22837609612266785,0.15490988747588494
0.0,0.32777056808361354,0.37395314943999935,0.12483059815575721,0.2922564878379227,0.007675624221627347,0.16796289207941797,0.22862589590829108,0.19108064048128115,0.4815607147595634,0.31985430910400775,0.18611558178630094,0.324862680018818,0.09848389089579698,0.22240342458759133,0.5633545739907506,0.8202931653162077,0.12868675454664188,0.10877471173722675,0.14063137299063966,0.3158786693184372,0.3094616107183963,0.1336415691785719,0.8564353782267882,0.659059483866824,0.06626315387818402,0.8292218693397344,0.23693041757648145,0.6870893924857345,0.4889673833410977,0.4822306214409452,0.3233715120480714,0.7246160472120722,0.5595975547866043,0.23497476257697616,0.37523074556401326,0.10369287448793772,0.2379844381084529,0.5298226875674256,0.5229822305190315,0.9879513406178371,0.8100302797241599,0.13252622792950233,0.07383627401861412,0.0555103978804147,0.561185415804301,0.26898806298715483,0.05022043090917161
0.0,0.6597205844148968,0.8109090113159397,0.19463782036474717,0.5683748414989157,0.5161069273587141,0.5936263262916884,0.6495232639197885,0.5774204895086104,0.18669246154593852,0.8711929637361869,0.7459239720373245,0.4600806753926604,0.08959633956356758,0.6889292071918236,0.14444951901354766,0.1557444589702915,0.4960711633749886,0.07655401399859246,0.09935228024295842,0.6988866973273282,0.69204531100546,0.10826251129548704,0.39279648556191593,0.44273535218575844,0.04686740400988026,0.2944699826236264,0.3916191960395746,0.30524373561244106,0.5463062712638962,0.5768654192513244,0.666014098081039,0.3763748939402134,0.4750911641089239,0.33591219571915915,0.7464191096909805,0.08676206609318855,0.4080691233553261,0.1771350135395956,0.2852778375358196,0.16817171436632844,0.2151557191691835,0.2253513508219099,0.11240115596427044,0.046619240710418466,0.09162504381020278,0.1841744799313687,0.0910722712178067
0.0,0.7473522273694069,0.6299609303081098,0.16546568259287597,0.4304690226153449,0.41533926581233727,0.7422187007630358,0.498605652966451,0.5672622355606876,0.23090692461453985,0.7530675421031147,0.7773728362207375,0.7661805760656141,0.11076880619329063,0.6902124336605084,0.23907363527126888,0.2589570983034072,0.3207826900295858,0.12428796372606091,0.11598306371138081,0.6340404026395359,0.6698495147236939,0.09499958497605689,0.3854586809695788,0.24129562724530135,0.050622493840494616,0.3777776932435525,0.3387920588446255,0.3915617346450869,0.44631316756517125,0.4507755809940156,0.5354070539636793,0.4700872652364161,0.43646379926055096,0.0993788676493835,0.5580197235192642,0.09820546658705363,0.3616534224006594,0.22186140955483596,0.28240505503897856,0.2827911224089988,0.23786570391946346,0.1332385476846749,0.06955998187732679,0.05227167642329482,0.09773662409132876,0.2185254534022452,0.0829637297619793
0.0,0.32808328040678186,0.37634284264105855,0.1169207011326455,0.32378169828494796,0.1863986664425099,0.32001768272212605,0.2910934364582891,0.27663506234612495,0.4198742992489019,0.3445490174677246,0.21249623600737902,0.45943110314674274,0.04125947600283522,0.2640793514814309,0.6073450226553001,0.6040503372084315,0.267742811175844,0.12257571832739358,0.08292140574986545,0.4271120283091414,0.30705175558310127,0.08277641763679072,0.8252635771763637,0.6252942589039523,0.02553955294880561,0.8156247660574819,0.17629482912613925,0.7584487338193475,0.9415416448761336,0.8055337631246365,0.22693525845568796,0.7785849700812411,0.8801269366140165,0.6031769265402205,0.7265046042349661,0.07054284328987881,0.1402958678056011,0.5477850754559218,0.6532371352362035,0.38000075683994766,0.21554709197362634,0.17875490859871337,0.08811886089084409,0.060311969001315885,0.38065420032502906,0.9999999999999999,0.051880758185808507
0.0,0.5920682408342639,0.6266838704340997,0.18358735551437422,0.5826598431819171,0.5192516332790504,0.6068321171187506,0.624339554595556,0.5591014990937875,0.29550339409846754,0.7285094668261496,0.7028764957775328,0.426147615088778,0.10281074038055649,0.6229043020954506,0.2785852678937524,0.34333108474581187,0.3486591015107482,0.11357280239393192,0.11442011455766471,0.5659090760641992,0.7009265885013963,0.09941639661995083,0.4488706595170393,0.3632447309252778,0.05476451640451097,0.36696319252388493,0.32775562693490906,0.37761605755547645,0.6371283329149158,0.5799403651808189,0.5665525175054809,0.5791912531845105,0.5596953834395972,0.20910131558129122,0.6769491279506514,0.10245947640306276,0.32750133143528504,0.19960481678484937,0.49826561712459,0.30208788140601384,0.28042837038578405,0.2417130429386012,0.06602753855853165,0.06152534815192966,0.12185204993994683,0.12633311900878524,0.07202887096108546
0.0,0.5946096755890795,0.5497087351653221,0.11747881483649968,0.5007942381695761,0.3492679139530268,0.4033250016989297,0.35689072624243834,0.25162381613238005,0.31800283610054586,0.6522617122443353,0.6608204968896785,0.5568360570316246,0.10213401673320385,0.3492409641747553,0.3441702958090555,0.4217452202095464,0.31846942306108195,0.10351411699673638,0.1477363393724167,0.5654381165662159,0.5153476735861725,0.11451128398131795,0.6330030586452289,0.4390908603712343,0.055660250401415264,0.45737060019564235,0.3382547805745371,0.4595600999700554,0.15441347972270658,0.1775525560773399,0.454483216687325,0.5633172780025695,0.2609130842478528,0.11105005797327003,0.2960848574439468,0.10835659180349443,0.355856365754339,0.21950105030698996,0.37702847706956943,0.3122352106346268,0.24874035024804175,0.1487103893981899,0.0777842318979611,0.05759694880002883,0.14484089348829157,0.3166719213737061,0.0586574622280609
0.0,0.5964459274666554,0.5967961676369483,0.15142542771297354,0.2867466656637291,0.29938986563219383,0.3765939343312814,0.41096795929847507,0.3533620879916414,0.41430652000118107,0.7029971377422666,0.4248538234058992,0.381580132554852,0.1204338562157605,0.043960588765086545,0.267071646491087,0.24498876542233738,0.2122982126803288,0.05059867504289895,0.13419461693096907,0.6552945482623058,0.5788684251531652,0.144840020389558,0.7522782511315109,0.42937596117498883,0.04201820729370755,0.6189870276737339,0.2771567021353556,0.5653426631991738,0.5532496572630037,0.6419207840743918,0.3851952459030185,0.6636275586292042,0.6021244268093702,0.8495850375008265,0.6821073557283783,0.10593229690325438,0.2742606023584469,0.416474438713162,0.47829535709919696,0.33862743793204525,0.24552910794013882,0.12349655901863484,0.08681134606362034,0.06258550661196777,0.23005306984267018,0.5245157917237604,0.052894752124435285
0.0,0.41392710209477307,0.4329575166779407,0.10774091331211141,0.1660990527471103,0.3322880722966383,0.14525927555849769,0.29386816004225136,0.22565627758619333,0.3595706561423061,0.3766044486944001,0.23864218630133305,0.38284764183446707,0.09464135357954048,0.08949373555000512,0.5128008231723699,0.6332438456183799,0.27378932369717546,0.10676031402990915,0.10840318795038248,0.484526740872526,0.410891300401672,0.10670547472325023,0.8397464102095615,0.5516427775879753,0.044670738814115436,0.8109622563156922,0.19966761304580577,0.7525492303229645,0.882314699340567,0.7041177680424444,0.23294871170918202,0.9062521542524435,0.8333840661664942,0.37088246596215896,0.5468412181681435,0.08118630580777852,0.1915358578477066,0.5644586455603363,0.5273351167821235,0.6511269543522149,0.5576186609627507,0.09665595044806012,0.04559520240325492,0.023546897017465172,0.3573731767335905,0.7674036477088533,0.05266047706833177
0.0,0.8724929919000823,0.8566930687947972,0.3428807087041823,0.6501545587346,0.5402081997921724,0.5656305449129483,0.8346777553897243,0.6207059358973601,0.09385193406622314,0.8962842063191709,0.7504343936535791,0.5858284824307005,0.08973623351985571,0.6113150210759042,0.10225978984531828,0.05898608701313543,0.48060212672927505,0.09695397098437011,0.11659329325874968,0.7744296680007838,0.8889978996574982,0.11740413935621172,0.3274140233808964,0.12509157480530458,0.059249378530782874,0.28035963132449804,0.2902542721170882,0.26112748960501164,0.4961544021679585,0.45482828573557155,0.6876170980436833,0.6004001382544382,0.508472223960202,0.6266221837362556,0.6117317962854372,0.11454827038541394,0.336520289526126,0.20156916228282695,0.1851941385871812,0.3741274906768418,0.1405277216111459,0.36474446780076775,0.05756099799634372,0.06637597406026036,0.09567458282093165,0.29027665356501775,0.21020164874453506
0.0,0.6571423047808749,0.630886033570292,0.31985895396599434,0.5295729984865499,0.4754585262502612,0.5499157847790063,0.592396189885835,0.6019894170599807,0.19005093243709373,0.8712552681972607,0.7497735037891108,0.303651771751728,0.10814575718760361,0.7902502378826699,0.15276027542363688,0.23101675660075538,0.3221129717168627,0.10994859018746345,0.15413416543803585,0.7290798803926024,0.6978016771487702,0.11052124439566219,0.504631728198783,0.35288472013336514,0.09056178750758243,0.25359168553564637,0.41345182015323206,0.23376448638560338,0.46499514282872645,0.43211811310792925,0.745172543942848,0.6979904371213046,0.45566916503343774,0.2513850314602826,0.49906148838323694,0.152463066606996,0.4188310038891773,0.270353579912392,0.3398192924682878,0.1448658001095713,0.20861663668515262,0.18245270632163924,0.01253223505416368,0.050843298120301084,0.11292752994091432,0.1528250069405076,0.07496698593213746
0.0,0.7111761940767873,0.7019201228203574,0.11930645064270769,0.36319838344164523,0.42198867243958404,0.4087688457287688,0.5294312228777482,0.45048391770611335,0.28872093169345214,0.8671089341070074,0.6747059576087752,0.4481453069809765,0.0929069084664963,0.44215244939579706,0.12167380704180705,0.209179072294647,0.35398360060753076,0.04446447830182264,0.13662251705964287,0.6251112054327386,0.6758057803082583,0.1303791038641851,0.6326521019178704,0.4465542479769671,0.06143166399577112,0.41346787761701403,0.37036542932255756,0.36513724554106036,0.4342692631347529,0.41278834845824086,0.5758495137093191,0.7899938970120293,0.4795520172105186,0.7012212521225598,0.48952491872504666,0.125646302863049,0.3805639308790648,0.2241315470485878,0.2753894156902206,0.046269081916131896,0.2114557397789419,0.08625892932802601,0.06815673529802826,0.05853725403440782,0.11975698722294068,0.2367266049379055,0.05045961743956817
0.0,0.7101662377520381,0.7446270151589424,0.6835961220556638,0.8424558215624423,0.5238437080651209,0.524817540901294,0.688424410735017,0.5952892960304772,0.17943410471124405,0.8149215538172898,0.77330354148249,0.3667695125511953,0.1690516576625036,0.568181182836601,0.13842905342643919,0.1252396996866541,0.14223035590605737,0.094862013413412,0.116121230449799,0.6456750600646217,0.7702139289481101,0.05747590901383835,0.5773031897448087,0.33164997959838033,0.1407157108395635,0.1975252962124104,0.20935996478873067,0.22651099124765567,0.5705044843111573,0.47989456596551106,0.7659453550783115,0.7161617209952154,0.6190615262654786,0.6911098435441203,0.40921993248842736,0.20610231714602956,0.2525172487298759,0.262018582045332,0.13807851148769235,0.1376128424684324,0.14758638759070122,0.7258809786355623,0.06914194396757772,0.07107825386414482,0.11372435091072668,0.21717269041509663,0.05806376696303873
0.0,0.6570090352461284,0.6728885604025082,0.13493112539467242,0.592963223165769,0.4117067262703572,0.49351163581632174,0.632048729637322,0.4639413813615118,0.35221354425669166,0.7434844631912748,0.5727368275713867,0.32424307361578836,0.20253398293034133,0.4704984451539049,0.25098553444096533,0.24256985181113933,0.2643864653775807,0.09906905049069159,0.12731179083906805,0.719851191069319,0.6898487176939067,0.1120145239783204,0.6781791216662527,0.47414773639245916,0.054178196103882796,0.5252329242926911,0.2100232081841351,0.4635095821810294,0.47158650744251673,0.4183615895146662,0.5014249595928404,0.7444024167539005,0.5445779304071108,0.7187478094437634,0.504034657369912,0.11401775669473264,0.22505701678413506,0.11419547512461568,0.19920251470660477,0.4162243005110227,0.19839716332862137,0.17011830178648615,0.06173356735938882,0.05520580948560501,0.1352551487388931,0.5819292060630519,0.06271945879014817
0.0,0.6639269433274775,0.7034966363887999,0.15302702536422302,0.4553611665803826,0.43225212772165555,0.3430146904850524,0.4217081283408711,0.3393099382964159,0.3593133628919491,0.7100834808808321,0.5055178255068716,0.37263739876873175,0.10367540544238701,0.45498171542449156,0.2267240040690838,0.2910905658306927,0.23652223147823717,0.10458732946581051,0.1193366861878134,0.5739051539122868,0.5393267713177893,0.08393861052148019,0.8921563890718767,0.6249021120992369,0.0641668694013951,0.5064539326319918,0.31201402407347245,0.4551906222193271,0.4913012850883376,0.42129977464463053,0.5155174869600541,0.7869748031522965,0.5358524682935777,0.6521489409135913,0.4726446862972673,0.12607770424406722,0.3076950458932574,0.30651824690401114,0.39623148926590834,0.19029467362468988,0.23150026295903797,0.11293381538993898,0.10772098974971248,0.05635765739038191,0.13219375533480135,0.6279335375222613,0.05553664397530178
0.0,0.6642273668401757,0.6783588714788312,0.2686837295890881,0.7276428669257544,0.561906344090073,0.6015807854160791,0.677839120225486,0.605880738871597,0.1985330575404676,0.8768517042096293,0.7424778483042072,0.5333936936945929,0.14857826201974322,0.7191719107376355,0.1147429184639491,0.16938115609076415,0.25555769095357384,0.08317943913109588,0.093150863928622,0.6437561772316107,0.7847339738623916,0.13152332859558405,0.42076950678022795,0.37373758686279746,0.07829345823051806,0.302803625819385,0.3006820545251229,0.3158328409431253,0.626656739669752,0.5931822743252455,0.6353103237574373,0.6902168613776722,0.6222435633482342,0.604799663283739,0.6532687549169671,0.13345280884698496,0.3256628636826301,0.21093871018593352,0.3694398161540811,0.17459897438676222,0.2124682578078569,0.2910168805737442,0.10312320511626535,0.02612217385225258,0.14745275939253968,0.33916595494502094,0.08912155822824275
